param,param_value,policy,seed,metric,value,diff_from_baseline
beta_small_landlord,10.0,baseline,7,rental_vacancy_rate,0.15079365079365079,0.0
beta_small_landlord,10.0,baseline,7,annual_appreciation_g,-0.023788602182313823,0.0
beta_small_landlord,10.0,waiting_period,7,homeownership_rate,0.4573643410852713,0.03172331544424567
beta_small_landlord,10.0,waiting_period,7,rental_vacancy_rate,0.22745098039215686,0.07665732959850607
beta_small_landlord,10.0,waiting_period,7,annual_appreciation_g,-0.010053084118017974,0.013735518064295849
beta_small_landlord,10.0,ownership_cap_soft,7,homeownership_rate,0.40816326530612246,-0.01747776033490317
beta_small_landlord,10.0,ownership_cap_soft,7,rental_vacancy_rate,0.1,-0.05079365079365078
beta_small_landlord,10.0,ownership_cap_soft,7,annual_appreciation_g,-0.02731121900086042,-0.003522616818546598
beta_small_landlord,10.0,ownership_cap_hard,7,homeownership_rate,0.4332493702770781,0.007608344636052478
beta_small_landlord,10.0,ownership_cap_hard,7,rental_vacancy_rate,0.1285140562248996,-0.0222795945687512
beta_small_landlord,10.0,ownership_cap_hard,7,annual_appreciation_g,-0.03,-0.006211397817686176
beta_small_landlord,10.0,purchase_tax,7,homeownership_rate,0.37659033078880405,-0.04905069485222158
beta_small_landlord,10.0,purchase_tax,7,rental_vacancy_rate,0.04583333333333333,-0.10496031746031745
beta_small_landlord,10.0,purchase_tax,7,annual_appreciation_g,-0.03,-0.006211397817686176
beta_small_landlord,10.0,vacancy_tax,7,homeownership_rate,0.4120734908136483,-0.013567534827377326
beta_small_landlord,10.0,vacancy_tax,7,rental_vacancy_rate,0.15918367346938775,0.008390022675736963
beta_small_landlord,10.0,vacancy_tax,7,annual_appreciation_g,-0.026322068348803684,-0.0025334661664898617
beta_small_landlord,10.0,portfolio_tax,7,homeownership_rate,0.4256410256410256,0.0
beta_small_landlord,10.0,portfolio_tax,7,rental_vacancy_rate,0.15079365079365079,0.0
beta_small_landlord,10.0,portfolio_tax,7,annual_appreciation_g,-0.023788602182313823,0.0
beta_small_landlord,10.0,geographic,7,homeownership_rate,0.30637254901960786,-0.11926847662141776
beta_small_landlord,10.0,geographic,7,rental_vacancy_rate,0.11458333333333333,-0.03621031746031746
beta_small_landlord,10.0,geographic,7,annual_appreciation_g,0.04189953608372776,0.06568813826604158
beta_small_landlord,10.0,baseline,8,homeownership_rate,0.4601063829787234,0.0
beta_small_landlord,10.0,baseline,8,rental_vacancy_rate,0.1761904761904762,0.0
beta_small_landlord,10.0,baseline,8,annual_appreciation_g,-0.006156010680566593,0.0
beta_small_landlord,10.0,waiting_period,8,homeownership_rate,0.44711538461538464,-0.01299099836333878
beta_small_landlord,10.0,waiting_period,8,rental_vacancy_rate,0.1450980392156863,-0.031092436974789917
beta_small_landlord,10.0,waiting_period,8,annual_appreciation_g,-0.03,-0.023843989319433406
beta_small_landlord,10.0,ownership_cap_soft,8,homeownership_rate,0.4671916010498688,0.007085218071145372
beta_small_landlord,10.0,ownership_cap_soft,8,rental_vacancy_rate,0.1330049261083744,-0.043185550082101815
beta_small_landlord,10.0,ownership_cap_soft,8,annual_appreciation_g,-0.03,-0.023843989319433406
beta_small_landlord,10.0,ownership_cap_hard,8,homeownership_rate,0.44919786096256686,-0.010908522016156552
beta_small_landlord,10.0,ownership_cap_hard,8,rental_vacancy_rate,0.13793103448275862,-0.038259441707717584
beta_small_landlord,10.0,ownership_cap_hard,8,annual_appreciation_g,-0.03,-0.023843989319433406
beta_small_landlord,10.0,purchase_tax,8,homeownership_rate,0.3231552162849873,-0.13695116669373614
beta_small_landlord,10.0,purchase_tax,8,rental_vacancy_rate,0.0,-0.1761904761904762
beta_small_landlord,10.0,purchase_tax,8,annual_appreciation_g,-0.02446834834028,-0.018312337659713407
beta_small_landlord,10.0,vacancy_tax,8,homeownership_rate,0.4783783783783784,0.01827199539965496
beta_small_landlord,10.0,vacancy_tax,8,rental_vacancy_rate,0.20304568527918782,0.026855209088711612
beta_small_landlord,10.0,vacancy_tax,8,annual_appreciation_g,-0.01323966130006815,-0.007083650619501558
beta_small_landlord,10.0,portfolio_tax,8,homeownership_rate,0.4601063829787234,0.0
beta_small_landlord,10.0,portfolio_tax,8,rental_vacancy_rate,0.1761904761904762,0.0
beta_small_landlord,10.0,portfolio_tax,8,annual_appreciation_g,-0.006156010680566593,0.0
beta_small_landlord,10.0,geographic,8,homeownership_rate,0.356234096692112,-0.10387228628661144
beta_small_landlord,10.0,geographic,8,rental_vacancy_rate,0.14814814814814814,-0.028042328042328063
beta_small_landlord,10.0,geographic,8,annual_appreciation_g,0.03346589646235065,0.039621907142917245
beta_small_landlord,10.0,baseline,9,homeownership_rate,0.37467018469656993,0.0
beta_small_landlord,10.0,baseline,9,rental_vacancy_rate,0.05737704918032787,0.0
beta_small_landlord,10.0,baseline,9,annual_appreciation_g,-0.010473252644534026,0.0
beta_small_landlord,10.0,waiting_period,9,homeownership_rate,0.4318766066838046,0.05720642198723469
beta_small_landlord,10.0,waiting_period,9,rental_vacancy_rate,0.11255411255411256,0.05517706337378469
beta_small_landlord,10.0,waiting_period,9,annual_appreciation_g,-0.03,-0.019526747355465973
beta_small_landlord,10.0,ownership_cap_soft,9,homeownership_rate,0.4727272727272727,0.09805708803070279
beta_small_landlord,10.0,ownership_cap_soft,9,rental_vacancy_rate,0.21311475409836064,0.15573770491803277
beta_small_landlord,10.0,ownership_cap_soft,9,annual_appreciation_g,-0.004960659579670623,0.0055125930648634025
beta_small_landlord,10.0,ownership_cap_hard,9,homeownership_rate,0.4308093994778068,0.056139214781236846
beta_small_landlord,10.0,ownership_cap_hard,9,rental_vacancy_rate,0.1976284584980237,0.14025140931769584
beta_small_landlord,10.0,ownership_cap_hard,9,annual_appreciation_g,-0.017012766499697185,-0.006539513855163159
beta_small_landlord,10.0,purchase_tax,9,homeownership_rate,0.41475826972010177,0.04008808502353184
beta_small_landlord,10.0,purchase_tax,9,rental_vacancy_rate,0.14919354838709678,0.0918164992067689
beta_small_landlord,10.0,purchase_tax,9,annual_appreciation_g,-0.03,-0.019526747355465973
beta_small_landlord,10.0,vacancy_tax,9,homeownership_rate,0.3723958333333333,-0.0022743513632366152
beta_small_landlord,10.0,vacancy_tax,9,rental_vacancy_rate,0.125,0.06762295081967212
beta_small_landlord,10.0,vacancy_tax,9,annual_appreciation_g,-0.023999505077357486,-0.01352625243282346
beta_small_landlord,10.0,portfolio_tax,9,homeownership_rate,0.37467018469656993,0.0
beta_small_landlord,10.0,portfolio_tax,9,rental_vacancy_rate,0.05737704918032787,0.0
beta_small_landlord,10.0,portfolio_tax,9,annual_appreciation_g,-0.010473252644534026,0.0
beta_small_landlord,10.0,geographic,9,homeownership_rate,0.17989417989417988,-0.19477600480239005
beta_small_landlord,10.0,geographic,9,rental_vacancy_rate,0.08244680851063829,0.025069759330310422
beta_small_landlord,10.0,geographic,9,annual_appreciation_g,-0.015100849064360489,-0.004627596419826463
beta_small_landlord,10.0,baseline,10,homeownership_rate,0.4619289340101523,0.0
beta_small_landlord,10.0,baseline,10,rental_vacancy_rate,0.1813953488372093,0.0
beta_small_landlord,10.0,baseline,10,annual_appreciation_g,-0.007645755828157963,0.0
beta_small_landlord,10.0,waiting_period,10,homeownership_rate,0.4358353510895884,-0.026093582920563907
beta_small_landlord,10.0,waiting_period,10,rental_vacancy_rate,0.14977973568281938,-0.03161561315438993
beta_small_landlord,10.0,waiting_period,10,annual_appreciation_g,-0.01890914022403478,-0.011263384395876819
beta_small_landlord,10.0,ownership_cap_soft,10,homeownership_rate,0.4430693069306931,-0.018859627079459207
beta_small_landlord,10.0,ownership_cap_soft,10,rental_vacancy_rate,0.15178571428571427,-0.02960963455149504
beta_small_landlord,10.0,ownership_cap_soft,10,annual_appreciation_g,-0.03,-0.022354244171842036
beta_small_landlord,10.0,ownership_cap_hard,10,homeownership_rate,0.5282051282051282,0.06627619419497593
beta_small_landlord,10.0,ownership_cap_hard,10,rental_vacancy_rate,0.3116279069767442,0.13023255813953488
beta_small_landlord,10.0,ownership_cap_hard,10,annual_appreciation_g,-0.03,-0.022354244171842036
beta_small_landlord,10.0,purchase_tax,10,homeownership_rate,0.4392059553349876,-0.022722978675164707
beta_small_landlord,10.0,purchase_tax,10,rental_vacancy_rate,0.14,-0.0413953488372093
beta_small_landlord,10.0,purchase_tax,10,annual_appreciation_g,-0.03,-0.022354244171842036
beta_small_landlord,10.0,vacancy_tax,10,homeownership_rate,0.43781094527363185,-0.024117988736520435
beta_small_landlord,10.0,vacancy_tax,10,rental_vacancy_rate,0.11764705882352941,-0.0637482900136799
beta_small_landlord,10.0,vacancy_tax,10,annual_appreciation_g,-0.020485151931288192,-0.01283939610313023
beta_small_landlord,10.0,portfolio_tax,10,homeownership_rate,0.4619289340101523,0.0
beta_small_landlord,10.0,portfolio_tax,10,rental_vacancy_rate,0.1813953488372093,0.0
beta_small_landlord,10.0,portfolio_tax,10,annual_appreciation_g,-0.007645755828157963,0.0
beta_small_landlord,10.0,geographic,10,homeownership_rate,0.30256410256410254,-0.15936483144604974
beta_small_landlord,10.0,geographic,10,rental_vacancy_rate,0.17597765363128492,-0.005417695205924389
beta_small_landlord,10.0,geographic,10,annual_appreciation_g,-0.014107482508511016,-0.006461726680353053
beta_small_landlord,10.0,baseline,11,homeownership_rate,0.46329113924050636,0.0
beta_small_landlord,10.0,baseline,11,rental_vacancy_rate,0.14883720930232558,0.0
beta_small_landlord,10.0,baseline,11,annual_appreciation_g,-0.011979586205855153,0.0
beta_small_landlord,10.0,waiting_period,11,homeownership_rate,0.36,-0.10329113924050637
beta_small_landlord,10.0,waiting_period,11,rental_vacancy_rate,0.0,-0.14883720930232558
beta_small_landlord,10.0,waiting_period,11,annual_appreciation_g,-0.03,-0.018020413794144846
beta_small_landlord,10.0,ownership_cap_soft,11,homeownership_rate,0.5177664974619289,0.054475358221422576
beta_small_landlord,10.0,ownership_cap_soft,11,rental_vacancy_rate,0.26244343891402716,0.11360622961170158
beta_small_landlord,10.0,ownership_cap_soft,11,annual_appreciation_g,0.02140032356236299,0.03337990976821814
beta_small_landlord,10.0,ownership_cap_hard,11,homeownership_rate,0.4512820512820513,-0.012009087958455067
beta_small_landlord,10.0,ownership_cap_hard,11,rental_vacancy_rate,0.1935483870967742,0.04471117779444861
beta_small_landlord,10.0,ownership_cap_hard,11,annual_appreciation_g,-0.0034125934074097364,0.008566992798445416
beta_small_landlord,10.0,purchase_tax,11,homeownership_rate,0.46808510638297873,0.004793967142472377
beta_small_landlord,10.0,purchase_tax,11,rental_vacancy_rate,0.1693548387096774,0.02051762940735183
beta_small_landlord,10.0,purchase_tax,11,annual_appreciation_g,-0.000990737374388928,0.010988848831466225
beta_small_landlord,10.0,vacancy_tax,11,homeownership_rate,0.42346938775510207,-0.03982175148540429
beta_small_landlord,10.0,vacancy_tax,11,rental_vacancy_rate,0.09049773755656108,-0.058339471745764496
beta_small_landlord,10.0,vacancy_tax,11,annual_appreciation_g,-0.0021424879850299172,0.009837098220825236
beta_small_landlord,10.0,portfolio_tax,11,homeownership_rate,0.46329113924050636,0.0
beta_small_landlord,10.0,portfolio_tax,11,rental_vacancy_rate,0.14883720930232558,0.0
beta_small_landlord,10.0,portfolio_tax,11,annual_appreciation_g,-0.011979586205855153,0.0
