param,param_value,policy,seed,metric,value,diff_from_baseline
beta_institutional,10.0,geographic,9,rental_vacancy_rate,0.15605095541401273,0.011788660332045509
beta_institutional,10.0,geographic,9,annual_appreciation_g,0.0,0.0
beta_institutional,25.0,baseline,0,homeownership_rate,0.3208020050125313,0.0
beta_institutional,25.0,baseline,0,rental_vacancy_rate,0.1746031746031746,0.0
beta_institutional,25.0,baseline,0,annual_appreciation_g,0.09290230807814259,0.0
beta_institutional,25.0,waiting_period,0,homeownership_rate,0.42318059299191374,0.10237858797938243
beta_institutional,25.0,waiting_period,0,rental_vacancy_rate,0.24812030075187969,0.07351712614870509
beta_institutional,25.0,waiting_period,0,annual_appreciation_g,0.007823523216278216,-0.08507878486186438
beta_institutional,25.0,ownership_cap_soft,0,homeownership_rate,0.31362467866323906,-0.007177326349292246
beta_institutional,25.0,ownership_cap_soft,0,rental_vacancy_rate,0.16613418530351437,-0.008468989299660223
beta_institutional,25.0,ownership_cap_soft,0,annual_appreciation_g,0.013850052679944325,-0.07905225539819827
beta_institutional,25.0,ownership_cap_hard,0,homeownership_rate,0.35038363171355497,0.029581626701023656
beta_institutional,25.0,ownership_cap_hard,0,rental_vacancy_rate,0.21543408360128619,0.04083090899811159
beta_institutional,25.0,ownership_cap_hard,0,annual_appreciation_g,-0.0027099779468247043,-0.0956122860249673
beta_institutional,25.0,purchase_tax,0,homeownership_rate,0.2947103274559194,-0.026091677556611903
beta_institutional,25.0,purchase_tax,0,rental_vacancy_rate,0.14018691588785046,-0.03441625871532414
beta_institutional,25.0,purchase_tax,0,annual_appreciation_g,-5.233829619732955e-05,-0.09295464637433992
beta_institutional,25.0,vacancy_tax,0,homeownership_rate,0.3190348525469169,-0.00176715246561443
beta_institutional,25.0,vacancy_tax,0,rental_vacancy_rate,0.17229729729729729,-0.0023058773058773074
beta_institutional,25.0,vacancy_tax,0,annual_appreciation_g,0.0323514343441369,-0.060550873734005695
beta_institutional,25.0,portfolio_tax,0,homeownership_rate,0.3208020050125313,0.0
beta_institutional,25.0,portfolio_tax,0,rental_vacancy_rate,0.1746031746031746,0.0
beta_institutional,25.0,portfolio_tax,0,annual_appreciation_g,0.09290230807814259,0.0
beta_institutional,25.0,geographic,0,homeownership_rate,0.3070652173913043,-0.013736787621226987
beta_institutional,25.0,geographic,0,rental_vacancy_rate,0.16326530612244897,-0.011337868480725627
beta_institutional,25.0,geographic,0,annual_appreciation_g,-0.02549019154960397,-0.11839249962774656
beta_institutional,25.0,baseline,1,homeownership_rate,0.29973474801061006,0.0
beta_institutional,25.0,baseline,1,rental_vacancy_rate,0.18874172185430463,0.0
beta_institutional,25.0,baseline,1,annual_appreciation_g,-0.03,0.0
beta_institutional,25.0,waiting_period,1,homeownership_rate,0.3798449612403101,0.08011021322970002
beta_institutional,25.0,waiting_period,1,rental_vacancy_rate,0.26223776223776224,0.07349604038345761
beta_institutional,25.0,waiting_period,1,annual_appreciation_g,0.033355330339915445,0.06335533033991544
beta_institutional,25.0,ownership_cap_soft,1,homeownership_rate,0.3253333333333333,0.025598585322723244
beta_institutional,25.0,ownership_cap_soft,1,rental_vacancy_rate,0.20134228187919462,0.01260056002488999
beta_institutional,25.0,ownership_cap_soft,1,annual_appreciation_g,-0.03,0.0
beta_institutional,25.0,ownership_cap_hard,1,homeownership_rate,0.300531914893617,0.0007971668830069611
beta_institutional,25.0,ownership_cap_hard,1,rental_vacancy_rate,0.2098360655737705,0.021094343719465863
beta_institutional,25.0,ownership_cap_hard,1,annual_appreciation_g,-0.005586500351619006,0.024413499648380993
beta_institutional,25.0,purchase_tax,1,homeownership_rate,0.3324538258575198,0.03271907784690975
beta_institutional,25.0,purchase_tax,1,rental_vacancy_rate,0.17940199335548174,-0.009339728498822891
beta_institutional,25.0,purchase_tax,1,annual_appreciation_g,0.0,0.03
beta_institutional,25.0,vacancy_tax,1,homeownership_rate,0.29973474801061006,0.0
beta_institutional,25.0,vacancy_tax,1,rental_vacancy_rate,0.18874172185430463,0.0
beta_institutional,25.0,vacancy_tax,1,annual_appreciation_g,-0.03,0.0
beta_institutional,25.0,portfolio_tax,1,homeownership_rate,0.29973474801061006,0.0
beta_institutional,25.0,portfolio_tax,1,rental_vacancy_rate,0.18874172185430463,0.0
beta_institutional,25.0,portfolio_tax,1,annual_appreciation_g,-0.03,0.0
beta_institutional,25.0,geographic,1,homeownership_rate,0.3177083333333333,0.01797358532272325
beta_institutional,25.0,geographic,1,rental_vacancy_rate,0.21262458471760798,0.02388286286330335
beta_institutional,25.0,geographic,1,annual_appreciation_g,-0.03,0.0
beta_institutional,25.0,baseline,2,homeownership_rate,0.3005181347150259,0.0
beta_institutional,25.0,baseline,2,rental_vacancy_rate,0.1875,0.0
beta_institutional,25.0,baseline,2,annual_appreciation_g,0.019251474329980534,0.0
beta_institutional,25.0,waiting_period,2,homeownership_rate,0.43342036553524804,0.13290223082022212
beta_institutional,25.0,waiting_period,2,rental_vacancy_rate,0.27380952380952384,0.08630952380952384
beta_institutional,25.0,waiting_period,2,annual_appreciation_g,-0.014392292632554815,-0.03364376696253535
beta_institutional,25.0,ownership_cap_soft,2,homeownership_rate,0.3516209476309227,0.0511028129158968
beta_institutional,25.0,ownership_cap_soft,2,rental_vacancy_rate,0.2119205298013245,0.024420529801324503
beta_institutional,25.0,ownership_cap_soft,2,annual_appreciation_g,0.022007372358128885,0.0027558980281483514
beta_institutional,25.0,ownership_cap_hard,2,homeownership_rate,0.3224181360201511,0.021900001305125205
